score,perplexity,parse_ok,repetition,ascii_ratio,code_complexity,tokens,len,lang,path,chunk_id,n_chunks,repo,near_dup
13.39,,0.0,0.4809,1.0,0.2565,805,2524,Xml,config_lists/default_list/default_list_config.xml,105,109,olafhartong/sysmon-modular,True
12.09,,0.0,0.6955,1.0,0.2248,826,2584,Xml,config_lists/default_list/default_list_config.xml,106,109,olafhartong/sysmon-modular,True
43.96,,0.0,0.4854,1.0,0.1639,809,2521,Xml,config_lists/default_list/default_list_config.xml,107,109,olafhartong/sysmon-modular,False
12.29,,0.0,0.6236,1.0,0.139,802,2479,Xml,config_lists/default_list/default_list_config.xml,108,109,olafhartong/sysmon-modular,True
12.71,,0.0,0.5119,1.0,0.2627,601,1866,Xml,config_lists/default_list/default_list_config.xml,109,109,olafhartong/sysmon-modular,True
14.19,,0.0,0.1297,1.0,0.4518,124,386,Xml,exclude_desktop_central.xml,1,1,olafhartong/sysmon-modular,True
45.2,,0.0,0.002,1.0,0.2127,256,1023,Markdown,license.md,1,1,olafhartong/sysmon-modular,False
12.96,,0.0,0.5068,1.0,0.085,831,2660,Xml,sysmonconfig-excludes-only.xml,1,32,olafhartong/sysmon-modular,True
13.74,,0.0,0.4364,1.0,0.2865,815,2539,Xml,sysmonconfig-excludes-only.xml,2,32,olafhartong/sysmon-modular,True
12.41,,0.0,0.5866,1.0,0.0777,809,2500,Xml,sysmonconfig-excludes-only.xml,3,32,olafhartong/sysmon-modular,True
40.32,,0.0,0.6314,1.0,0.0381,823,2558,Xml,sysmonconfig-excludes-only.xml,4,32,olafhartong/sysmon-modular,False
40.33,,0.0,0.6336,1.0,0.0399,828,2579,Xml,sysmonconfig-excludes-only.xml,5,32,olafhartong/sysmon-modular,False
11.52,,0.0,0.7195,1.0,0.0389,805,2508,Xml,sysmonconfig-excludes-only.xml,6,32,olafhartong/sysmon-modular,True
11.37,,0.0,0.7464,1.0,0.0395,807,2516,Xml,sysmonconfig-excludes-only.xml,7,32,olafhartong/sysmon-modular,True
11.72,,0.0,0.697,1.0,0.0399,830,2584,Xml,sysmonconfig-excludes-only.xml,8,32,olafhartong/sysmon-modular,True
13.51,,0.0,0.4427,1.0,0.2,805,2501,Xml,sysmonconfig-excludes-only.xml,9,32,olafhartong/sysmon-modular,True
13.65,,0.0,0.4613,1.0,0.3082,821,2561,Xml,sysmonconfig-excludes-only.xml,10,32,olafhartong/sysmon-modular,True
46.5,,0.0,0.431,1.0,0.3784,812,2554,Xml,sysmonconfig-excludes-only.xml,11,32,olafhartong/sysmon-modular,False
11.64,,0.0,0.7944,1.0,0.2935,827,2574,Xml,sysmonconfig-excludes-only.xml,12,32,olafhartong/sysmon-modular,True
13.44,,0.0,0.4883,1.0,0.2934,812,2533,Xml,sysmonconfig-excludes-only.xml,13,32,olafhartong/sysmon-modular,True
42.7,,0.0,0.554,1.0,0.1702,818,2563,Xml,sysmonconfig-excludes-only.xml,14,32,olafhartong/sysmon-modular,False
13.27,,0.0,0.4936,1.0,0.2087,825,2575,Xml,sysmonconfig-excludes-only.xml,15,32,olafhartong/sysmon-modular,True
43.35,,0.0,0.556,1.0,0.2865,807,2518,Xml,sysmonconfig-excludes-only.xml,16,32,olafhartong/sysmon-modular,False
13.33,,0.0,0.4792,1.0,0.1964,824,2568,Xml,sysmonconfig-excludes-only.xml,17,32,olafhartong/sysmon-modular,True
13.32,,0.0,0.4961,1.0,0.2435,824,2580,Xml,sysmonconfig-excludes-only.xml,18,32,olafhartong/sysmon-modular,True
12.9,,0.0,0.5227,1.0,0.1254,814,2549,Xml,sysmonconfig-excludes-only.xml,19,32,olafhartong/sysmon-modular,True
43.73,,0.0,0.4875,1.0,0.1189,822,2576,Xml,sysmonconfig-excludes-only.xml,20,32,olafhartong/sysmon-modular,False
12.83,,0.0,0.5217,1.0,0.0884,815,2554,Xml,sysmonconfig-excludes-only.xml,21,32,olafhartong/sysmon-modular,True
13.48,,0.0,0.473,1.0,0.2828,802,2502,Xml,sysmonconfig-excludes-only.xml,22,32,olafhartong/sysmon-modular,True
12.6,,0.0,0.6279,1.0,0.2989,808,2526,Xml,sysmonconfig-excludes-only.xml,23,32,olafhartong/sysmon-modular,True
12.98,,0.0,0.5943,1.0,0.3908,806,2523,Xml,sysmonconfig-excludes-only.xml,24,32,olafhartong/sysmon-modular,True
12.72,,0.0,0.5852,1.0,0.211,823,2569,Xml,sysmonconfig-excludes-only.xml,25,32,olafhartong/sysmon-modular,True
13.09,,0.0,0.5978,1.0,0.449,812,2547,Xml,sysmonconfig-excludes-only.xml,26,32,olafhartong/sysmon-modular,True
12.79,,0.0,0.6514,1.0,0.4667,804,2520,Xml,sysmonconfig-excludes-only.xml,27,32,olafhartong/sysmon-modular,True
12.8,,0.0,0.6522,1.0,0.4559,820,2566,Xml,sysmonconfig-excludes-only.xml,28,32,olafhartong/sysmon-modular,True
13.08,,0.0,0.587,1.0,0.427,801,2510,Xml,sysmonconfig-excludes-only.xml,29,32,olafhartong/sysmon-modular,True
13.01,,0.0,0.6026,1.0,0.4376,802,2507,Xml,sysmonconfig-excludes-only.xml,30,32,olafhartong/sysmon-modular,True
13.78,,0.0,0.4429,1.0,0.3206,820,2565,Xml,sysmonconfig-excludes-only.xml,31,32,olafhartong/sysmon-modular,True
14.09,,0.0,0.2891,1.0,0.3202,572,1794,Xml,sysmonconfig-excludes-only.xml,32,32,olafhartong/sysmon-modular,True
13.15,,0.0,0.4754,1.0,0.0838,832,2660,Xml,sysmonconfig-mde-augment.xml,1,108,olafhartong/sysmon-modular,True
14.04,,0.0,0.3857,1.0,0.2469,843,2653,Xml,sysmonconfig-mde-augment.xml,2,108,olafhartong/sysmon-modular,True
13.67,,0.0,0.4272,1.0,0.2142,821,2563,Xml,sysmonconfig-mde-augment.xml,3,108,olafhartong/sysmon-modular,True
12.69,,0.0,0.5809,1.0,0.2017,808,2519,Xml,sysmonconfig-mde-augment.xml,4,108,olafhartong/sysmon-modular,True
12.46,,0.0,0.6134,1.0,0.181,812,2543,Xml,sysmonconfig-mde-augment.xml,5,108,olafhartong/sysmon-modular,True
12.85,,0.0,0.5694,1.0,0.242,813,2543,Xml,sysmonconfig-mde-augment.xml,6,108,olafhartong/sysmon-modular,True
12.24,,0.0,0.6571,1.0,0.1775,830,2603,Xml,sysmonconfig-mde-augment.xml,7,108,olafhartong/sysmon-modular,True
12.48,,0.0,0.6182,1.0,0.1506,855,2680,Xml,sysmonconfig-mde-augment.xml,8,108,olafhartong/sysmon-modular,True
12.34,,0.0,0.6463,1.0,0.2101,818,2569,Xml,sysmonconfig-mde-augment.xml,9,108,olafhartong/sysmon-modular,True
12.78,,0.0,0.5865,1.0,0.2625,809,2543,Xml,sysmonconfig-mde-augment.xml,10,108,olafhartong/sysmon-modular,True
12.11,,0.0,0.6531,1.0,0.1248,813,2550,Xml,sysmonconfig-mde-augment.xml,11,108,olafhartong/sysmon-modular,True
11.93,,0.0,0.6644,1.0,0.0352,837,2614,Xml,sysmonconfig-mde-augment.xml,12,108,olafhartong/sysmon-modular,True
11.51,,0.0,0.7359,1.0,0.0344,844,2648,Xml,sysmonconfig-mde-augment.xml,13,108,olafhartong/sysmon-modular,True
11.77,,0.0,0.7029,1.0,0.0623,846,2655,Xml,sysmonconfig-mde-augment.xml,14,108,olafhartong/sysmon-modular,True
11.3,,0.0,0.7658,1.0,0.0331,833,2616,Xml,sysmonconfig-mde-augment.xml,15,108,olafhartong/sysmon-modular,True
12.78,,0.0,0.5763,1.0,0.1993,836,2610,Xml,sysmonconfig-mde-augment.xml,16,108,olafhartong/sysmon-modular,True
12.76,,0.0,0.5459,1.0,0.1061,831,2597,Xml,sysmonconfig-mde-augment.xml,17,108,olafhartong/sysmon-modular,True
12.65,,0.0,0.5598,1.0,0.1096,816,2556,Xml,sysmonconfig-mde-augment.xml,18,108,olafhartong/sysmon-modular,True
11.94,,0.0,0.712,1.0,0.2101,815,2544,Xml,sysmonconfig-mde-augment.xml,19,108,olafhartong/sysmon-modular,True
12.79,,0.0,0.5502,1.0,0.1284,835,2595,Xml,sysmonconfig-mde-augment.xml,20,108,olafhartong/sysmon-modular,True
12.85,,0.0,0.5588,1.0,0.217,806,2516,Xml,sysmonconfig-mde-augment.xml,21,108,olafhartong/sysmon-modular,True
13.09,,0.0,0.506,1.0,0.1847,804,2496,Xml,sysmonconfig-mde-augment.xml,22,108,olafhartong/sysmon-modular,True
12.55,,0.0,0.5836,1.0,0.1255,819,2559,Xml,sysmonconfig-mde-augment.xml,23,108,olafhartong/sysmon-modular,True
12.56,,0.0,0.5909,1.0,0.1619,811,2531,Xml,sysmonconfig-mde-augment.xml,24,108,olafhartong/sysmon-modular,True
12.61,,0.0,0.5919,1.0,0.1794,822,2557,Xml,sysmonconfig-mde-augment.xml,25,108,olafhartong/sysmon-modular,True
12.46,,0.0,0.581,1.0,0.0871,808,2510,Xml,sysmonconfig-mde-augment.xml,26,108,olafhartong/sysmon-modular,True
12.49,,0.0,0.5865,1.0,0.1099,815,2519,Xml,sysmonconfig-mde-augment.xml,27,108,olafhartong/sysmon-modular,True
12.57,,0.0,0.5882,1.0,0.1643,808,2505,Xml,sysmonconfig-mde-augment.xml,28,108,olafhartong/sysmon-modular,True
13.02,,0.0,0.5398,1.0,0.2288,822,2567,Xml,sysmonconfig-mde-augment.xml,29,108,olafhartong/sysmon-modular,True
13.85,,0.0,0.434,1.0,0.3496,801,2516,Xml,sysmonconfig-mde-augment.xml,30,108,olafhartong/sysmon-modular,True
12.6,,0.0,0.6258,1.0,0.271,827,2592,Xml,sysmonconfig-mde-augment.xml,31,108,olafhartong/sysmon-modular,True
12.01,,0.0,0.6977,1.0,0.2069,814,2550,Xml,sysmonconfig-mde-augment.xml,32,108,olafhartong/sysmon-modular,True
44.02,,0.0,0.493,1.0,0.1684,831,2580,Xml,sysmonconfig-mde-augment.xml,33,108,olafhartong/sysmon-modular,False
11.21,,0.0,0.7818,1.0,0.0436,827,2555,Xml,sysmonconfig-mde-augment.xml,34,108,olafhartong/sysmon-modular,True
13.14,,0.0,0.5472,1.0,0.3201,813,2538,Xml,sysmonconfig-mde-augment.xml,35,108,olafhartong/sysmon-modular,True
12.94,,0.0,0.5821,1.0,0.3368,805,2514,Xml,sysmonconfig-mde-augment.xml,36,108,olafhartong/sysmon-modular,True
12.22,,0.0,0.735,1.0,0.3941,835,2605,Xml,sysmonconfig-mde-augment.xml,37,108,olafhartong/sysmon-modular,True
42.3,,0.0,0.5674,1.0,0.1256,837,2589,Xml,sysmonconfig-mde-augment.xml,38,108,olafhartong/sysmon-modular,False
42.1,,0.0,0.5994,1.0,0.2265,809,2517,Xml,sysmonconfig-mde-augment.xml,39,108,olafhartong/sysmon-modular,False
12.89,,0.0,0.557,1.0,0.1934,837,2623,Xml,sysmonconfig-mde-augment.xml,40,108,olafhartong/sysmon-modular,True
13.0,,0.0,0.5241,1.0,0.1847,810,2529,Xml,sysmonconfig-mde-augment.xml,41,108,olafhartong/sysmon-modular,True
12.53,,0.0,0.6172,1.0,0.2153,821,2563,Xml,sysmonconfig-mde-augment.xml,42,108,olafhartong/sysmon-modular,True
13.36,,0.0,0.4669,1.0,0.2048,801,2507,Xml,sysmonconfig-mde-augment.xml,43,108,olafhartong/sysmon-modular,True
12.21,,0.0,0.7099,1.0,0.3242,829,2601,Xml,sysmonconfig-mde-augment.xml,44,108,olafhartong/sysmon-modular,True
12.55,,0.0,0.6541,1.0,0.3239,829,2598,Xml,sysmonconfig-mde-augment.xml,45,108,olafhartong/sysmon-modular,True
12.5,,0.0,0.6521,1.0,0.3082,817,2551,Xml,sysmonconfig-mde-augment.xml,46,108,olafhartong/sysmon-modular,True
12.37,,0.0,0.6523,1.0,0.2667,802,2504,Xml,sysmonconfig-mde-augment.xml,47,108,olafhartong/sysmon-modular,True
12.9,,0.0,0.5384,1.0,0.1625,823,2570,Xml,sysmonconfig-mde-augment.xml,48,108,olafhartong/sysmon-modular,True
12.04,,0.0,0.6454,1.0,0.029,841,2622,Xml,sysmonconfig-mde-augment.xml,49,108,olafhartong/sysmon-modular,True
12.51,,0.0,0.5577,1.0,0.0294,820,2553,Xml,sysmonconfig-mde-augment.xml,50,108,olafhartong/sysmon-modular,True
12.7,,0.0,0.5227,1.0,0.0296,809,2530,Xml,sysmonconfig-mde-augment.xml,51,108,olafhartong/sysmon-modular,True
12.34,,0.0,0.5973,1.0,0.0301,847,2611,Xml,sysmonconfig-mde-augment.xml,52,108,olafhartong/sysmon-modular,True
11.81,,0.0,0.6829,1.0,0.0305,838,2570,Xml,sysmonconfig-mde-augment.xml,53,108,olafhartong/sysmon-modular,True
41.42,,0.0,0.5646,1.0,0.0306,801,2499,Xml,sysmonconfig-mde-augment.xml,54,108,olafhartong/sysmon-modular,False
12.28,,0.0,0.597,1.0,0.0288,823,2567,Xml,sysmonconfig-mde-augment.xml,55,108,olafhartong/sysmon-modular,True
13.0,,0.0,0.479,1.0,0.0322,825,2561,Xml,sysmonconfig-mde-augment.xml,56,108,olafhartong/sysmon-modular,True
12.03,,0.0,0.7406,1.0,0.2802,867,2715,Xml,sysmonconfig-mde-augment.xml,57,108,olafhartong/sysmon-modular,True
12.05,,0.0,0.648,1.0,0.0594,828,2590,Xml,sysmonconfig-mde-augment.xml,58,108,olafhartong/sysmon-modular,True
12.26,,0.0,0.7044,1.0,0.3492,817,2550,Xml,sysmonconfig-mde-augment.xml,59,108,olafhartong/sysmon-modular,True
12.41,,0.0,0.6575,1.0,0.2821,817,2553,Xml,sysmonconfig-mde-augment.xml,60,108,olafhartong/sysmon-modular,True
12.49,,0.0,0.6037,1.0,0.1242,844,2638,Xml,sysmonconfig-mde-augment.xml,61,108,olafhartong/sysmon-modular,True
12.5,,0.0,0.5587,1.0,0.0299,817,2545,Xml,sysmonconfig-mde-augment.xml,62,108,olafhartong/sysmon-modular,True
12.12,,0.0,0.6282,1.0,0.0271,835,2617,Xml,sysmonconfig-mde-augment.xml,63,108,olafhartong/sysmon-modular,True
13.65,,0.0,0.4837,1.0,0.382,815,2561,Xml,sysmonconfig-mde-augment.xml,64,108,olafhartong/sysmon-modular,True
43.27,,0.0,0.5739,1.0,0.2866,841,2621,Xml,sysmonconfig-mde-augment.xml,65,108,olafhartong/sysmon-modular,False
13.44,,0.0,0.5428,1.0,0.4601,812,2549,Xml,sysmonconfig-mde-augment.xml,66,108,olafhartong/sysmon-modular,True
12.75,,0.0,0.6549,1.0,0.4535,808,2531,Xml,sysmonconfig-mde-augment.xml,67,108,olafhartong/sysmon-modular,True
12.77,,0.0,0.6523,1.0,0.443,820,2567,Xml,sysmonconfig-mde-augment.xml,68,108,olafhartong/sysmon-modular,True
13.1,,0.0,0.6007,1.0,0.4559,818,2563,Xml,sysmonconfig-mde-augment.xml,69,108,olafhartong/sysmon-modular,True
12.85,,0.0,0.6345,1.0,0.4401,810,2536,Xml,sysmonconfig-mde-augment.xml,70,108,olafhartong/sysmon-modular,True
13.42,,0.0,0.5428,1.0,0.4412,818,2573,Xml,sysmonconfig-mde-augment.xml,71,108,olafhartong/sysmon-modular,True
12.81,,0.0,0.6559,1.0,0.4882,807,2544,Xml,sysmonconfig-mde-augment.xml,72,108,olafhartong/sysmon-modular,True
11.92,,0.0,0.7712,1.0,0.3392,846,2599,Xml,sysmonconfig-mde-augment.xml,73,108,olafhartong/sysmon-modular,True
11.55,,0.0,0.8174,1.0,0.3126,832,2546,Xml,sysmonconfig-mde-augment.xml,74,108,olafhartong/sysmon-modular,True
11.62,,0.0,0.8068,1.0,0.3156,830,2547,Xml,sysmonconfig-mde-augment.xml,75,108,olafhartong/sysmon-modular,True
11.42,,0.0,0.8289,1.0,0.3031,814,2488,Xml,sysmonconfig-mde-augment.xml,76,108,olafhartong/sysmon-modular,True
11.63,,0.0,0.7956,1.0,0.3247,803,2462,Xml,sysmonconfig-mde-augment.xml,77,108,olafhartong/sysmon-modular,True
11.66,,0.0,0.7988,1.0,0.294,846,2586,Xml,sysmonconfig-mde-augment.xml,78,108,olafhartong/sysmon-modular,True
13.9,,0.0,0.4209,1.0,0.31,822,2563,Xml,sysmonconfig-mde-augment.xml,79,108,olafhartong/sysmon-modular,True
12.86,,0.0,0.598,1.0,0.302,837,2588,Xml,sysmonconfig-mde-augment.xml,80,108,olafhartong/sysmon-modular,True
11.63,,0.0,0.7977,1.0,0.3167,814,2497,Xml,sysmonconfig-mde-augment.xml,81,108,olafhartong/sysmon-modular,True
11.56,,0.0,0.8068,1.0,0.3029,816,2495,Xml,sysmonconfig-mde-augment.xml,82,108,olafhartong/sysmon-modular,True
11.63,,0.0,0.7956,1.0,0.3247,803,2462,Xml,sysmonconfig-mde-augment.xml,83,108,olafhartong/sysmon-modular,True
11.66,,0.0,0.7988,1.0,0.294,846,2586,Xml,sysmonconfig-mde-augment.xml,84,108,olafhartong/sysmon-modular,True
13.85,,0.0,0.4343,1.0,0.3159,828,2581,Xml,sysmonconfig-mde-augment.xml,85,108,olafhartong/sysmon-modular,True
12.63,,0.0,0.5506,1.0,0.0792,810,2508,Xml,sysmonconfig-mde-augment.xml,86,108,olafhartong/sysmon-modular,True
12.04,,0.0,0.641,1.0,0.0381,823,2545,Xml,sysmonconfig-mde-augment.xml,87,108,olafhartong/sysmon-modular,True
40.83,,0.0,0.6013,1.0,0.0392,811,2524,Xml,sysmonconfig-mde-augment.xml,88,108,olafhartong/sysmon-modular,False
11.79,,0.0,0.6792,1.0,0.0383,816,2544,Xml,sysmonconfig-mde-augment.xml,89,108,olafhartong/sysmon-modular,True
11.36,,0.0,0.7444,1.0,0.0384,801,2500,Xml,sysmonconfig-mde-augment.xml,90,108,olafhartong/sysmon-modular,True
11.54,,0.0,0.7299,1.0,0.0414,835,2597,Xml,sysmonconfig-mde-augment.xml,91,108,olafhartong/sysmon-modular,True
12.74,,0.0,0.5449,1.0,0.1288,802,2490,Xml,sysmonconfig-mde-augment.xml,92,108,olafhartong/sysmon-modular,True
13.53,,0.0,0.5008,1.0,0.3592,825,2582,Xml,sysmonconfig-mde-augment.xml,93,108,olafhartong/sysmon-modular,True
13.34,,0.0,0.4854,1.0,0.228,820,2556,Xml,sysmonconfig-mde-augment.xml,94,108,olafhartong/sysmon-modular,True
13.06,,0.0,0.5375,1.0,0.247,818,2565,Xml,sysmonconfig-mde-augment.xml,95,108,olafhartong/sysmon-modular,True
12.86,,0.0,0.512,1.0,0.0919,801,2506,Xml,sysmonconfig-mde-augment.xml,96,108,olafhartong/sysmon-modular,True
13.12,,0.0,0.4986,1.0,0.1493,825,2585,Xml,sysmonconfig-mde-augment.xml,97,108,olafhartong/sysmon-modular,True
12.73,,0.0,0.5251,1.0,0.0517,811,2543,Xml,sysmonconfig-mde-augment.xml,98,108,olafhartong/sysmon-modular,True
13.2,,0.0,0.5201,1.0,0.2594,819,2556,Xml,sysmonconfig-mde-augment.xml,99,108,olafhartong/sysmon-modular,True
12.6,,0.0,0.6279,1.0,0.2989,808,2526,Xml,sysmonconfig-mde-augment.xml,100,108,olafhartong/sysmon-modular,True
12.98,,0.0,0.5943,1.0,0.3908,806,2523,Xml,sysmonconfig-mde-augment.xml,101,108,olafhartong/sysmon-modular,True
12.65,,0.0,0.5973,1.0,0.2381,803,2509,Xml,sysmonconfig-mde-augment.xml,102,108,olafhartong/sysmon-modular,True
13.72,,0.0,0.4375,1.0,0.2841,811,2535,Xml,sysmonconfig-mde-augment.xml,103,108,olafhartong/sysmon-modular,True
12.6,,0.0,0.5595,1.0,0.0665,831,2581,Xml,sysmonconfig-mde-augment.xml,104,108,olafhartong/sysmon-modular,True
11.84,,0.0,0.6669,1.0,0.042,805,2502,Xml,sysmonconfig-mde-augment.xml,105,108,olafhartong/sysmon-modular,True
11.27,,0.0,0.7648,1.0,0.0396,812,2537,Xml,sysmonconfig-mde-augment.xml,106,108,olafhartong/sysmon-modular,True
11.64,,0.0,0.7008,1.0,0.0391,807,2516,Xml,sysmonconfig-mde-augment.xml,107,108,olafhartong/sysmon-modular,True
12.18,,0.0,0.5876,1.0,0.1191,689,2150,Xml,sysmonconfig-mde-augment.xml,108,108,olafhartong/sysmon-modular,True
13.06,,0.0,0.4878,1.0,0.0847,827,2646,Xml,sysmonconfig-research.xml,1,3,olafhartong/sysmon-modular,True
13.27,,0.0,0.5301,1.0,0.345,804,2506,Xml,sysmonconfig-research.xml,2,3,olafhartong/sysmon-modular,True
46.24,,0.0,0.2015,1.0,0.5538,89,279,Xml,sysmonconfig-research.xml,3,3,olafhartong/sysmon-modular,False
12.95,,0.0,0.5053,1.0,0.1128,801,2557,Xml,sysmonconfig-with-filedelete.xml,1,108,olafhartong/sysmon-modular,True
13.91,,0.0,0.3965,1.0,0.2669,803,2503,Xml,sysmonconfig-with-filedelete.xml,2,108,olafhartong/sysmon-modular,True
13.64,,0.0,0.4311,1.0,0.2209,815,2542,Xml,sysmonconfig-with-filedelete.xml,3,108,olafhartong/sysmon-modular,True
12.77,,0.0,0.5623,1.0,0.1968,802,2504,Xml,sysmonconfig-with-filedelete.xml,4,108,olafhartong/sysmon-modular,True
12.43,,0.0,0.6421,1.0,0.2199,838,2626,Xml,sysmonconfig-with-filedelete.xml,5,108,olafhartong/sysmon-modular,True
12.57,,0.0,0.5962,1.0,0.1889,807,2520,Xml,sysmonconfig-with-filedelete.xml,6,108,olafhartong/sysmon-modular,True
12.45,,0.0,0.6223,1.0,0.2111,805,2526,Xml,sysmonconfig-with-filedelete.xml,7,108,olafhartong/sysmon-modular,True
12.31,,0.0,0.6303,1.0,0.1561,811,2540,Xml,sysmonconfig-with-filedelete.xml,8,108,olafhartong/sysmon-modular,True
12.5,,0.0,0.617,1.0,0.2043,817,2567,Xml,sysmonconfig-with-filedelete.xml,9,108,olafhartong/sysmon-modular,True
12.68,,0.0,0.6028,1.0,0.2443,823,2584,Xml,sysmonconfig-with-filedelete.xml,10,108,olafhartong/sysmon-modular,True
12.22,,0.0,0.6336,1.0,0.125,809,2535,Xml,sysmonconfig-with-filedelete.xml,11,108,olafhartong/sysmon-modular,True
11.69,,0.0,0.7038,1.0,0.035,839,2626,Xml,sysmonconfig-with-filedelete.xml,12,108,olafhartong/sysmon-modular,True
11.61,,0.0,0.7215,1.0,0.0346,847,2659,Xml,sysmonconfig-with-filedelete.xml,13,108,olafhartong/sysmon-modular,True
11.72,,0.0,0.6963,1.0,0.0631,807,2535,Xml,sysmonconfig-with-filedelete.xml,14,108,olafhartong/sysmon-modular,True
11.5,,0.0,0.7419,1.0,0.0925,805,2527,Xml,sysmonconfig-with-filedelete.xml,15,108,olafhartong/sysmon-modular,True
12.68,,0.0,0.5744,1.0,0.1694,814,2542,Xml,sysmonconfig-with-filedelete.xml,16,108,olafhartong/sysmon-modular,True
12.76,,0.0,0.5459,1.0,0.1061,831,2597,Xml,sysmonconfig-with-filedelete.xml,17,108,olafhartong/sysmon-modular,True
12.65,,0.0,0.5598,1.0,0.1096,816,2556,Xml,sysmonconfig-with-filedelete.xml,18,108,olafhartong/sysmon-modular,True
11.94,,0.0,0.712,1.0,0.2101,815,2544,Xml,sysmonconfig-with-filedelete.xml,19,108,olafhartong/sysmon-modular,True
12.79,,0.0,0.5502,1.0,0.1284,835,2595,Xml,sysmonconfig-with-filedelete.xml,20,108,olafhartong/sysmon-modular,True
12.81,,0.0,0.5784,1.0,0.2578,805,2516,Xml,sysmonconfig-with-filedelete.xml,21,108,olafhartong/sysmon-modular,True
42.42,,0.0,0.5414,1.0,0.0795,826,2567,Xml,sysmonconfig-with-filedelete.xml,22,108,olafhartong/sysmon-modular,False
11.91,,0.0,0.6652,1.0,0.0375,830,2558,Xml,sysmonconfig-with-filedelete.xml,23,108,olafhartong/sysmon-modular,True
12.41,,0.0,0.5765,1.0,0.0393,818,2547,Xml,sysmonconfig-with-filedelete.xml,24,108,olafhartong/sysmon-modular,True
11.72,,0.0,0.6912,1.0,0.0387,816,2545,Xml,sysmonconfig-with-filedelete.xml,25,108,olafhartong/sysmon-modular,True
11.39,,0.0,0.749,1.0,0.0372,823,2570,Xml,sysmonconfig-with-filedelete.xml,26,108,olafhartong/sysmon-modular,True
11.45,,0.0,0.7441,1.0,0.0422,831,2583,Xml,sysmonconfig-with-filedelete.xml,27,108,olafhartong/sysmon-modular,True
12.43,,0.0,0.5872,1.0,0.0953,806,2504,Xml,sysmonconfig-with-filedelete.xml,28,108,olafhartong/sysmon-modular,True
13.69,,0.0,0.4501,1.0,0.318,803,2500,Xml,sysmonconfig-with-filedelete.xml,29,108,olafhartong/sysmon-modular,True
13.37,,0.0,0.4596,1.0,0.1847,802,2494,Xml,sysmonconfig-with-filedelete.xml,30,108,olafhartong/sysmon-modular,True
12.33,,0.0,0.6346,1.0,0.1419,840,2627,Xml,sysmonconfig-with-filedelete.xml,31,108,olafhartong/sysmon-modular,True
12.46,,0.0,0.6088,1.0,0.1421,830,2590,Xml,sysmonconfig-with-filedelete.xml,32,108,olafhartong/sysmon-modular,True
12.75,,0.0,0.5616,1.0,0.1648,814,2532,Xml,sysmonconfig-with-filedelete.xml,33,108,olafhartong/sysmon-modular,True
12.64,,0.0,0.5704,1.0,0.1068,838,2595,Xml,sysmonconfig-with-filedelete.xml,34,108,olafhartong/sysmon-modular,True
11.71,,0.0,0.7142,1.0,0.0887,826,2560,Xml,sysmonconfig-with-filedelete.xml,35,108,olafhartong/sysmon-modular,True
13.3,,0.0,0.5054,1.0,0.2868,803,2499,Xml,sysmonconfig-with-filedelete.xml,36,108,olafhartong/sysmon-modular,True
13.24,,0.0,0.5104,1.0,0.2637,808,2526,Xml,sysmonconfig-with-filedelete.xml,37,108,olafhartong/sysmon-modular,True
13.33,,0.0,0.5266,1.0,0.3668,801,2515,Xml,sysmonconfig-with-filedelete.xml,38,108,olafhartong/sysmon-modular,True
12.61,,0.0,0.6302,1.0,0.2706,840,2631,Xml,sysmonconfig-with-filedelete.xml,39,108,olafhartong/sysmon-modular,True
12.27,,0.0,0.657,1.0,0.2068,818,2564,Xml,sysmonconfig-with-filedelete.xml,40,108,olafhartong/sysmon-modular,True
12.7,,0.0,0.5626,1.0,0.1339,823,2549,Xml,sysmonconfig-with-filedelete.xml,41,108,olafhartong/sysmon-modular,True
11.52,,0.0,0.7326,1.0,0.0684,813,2514,Xml,sysmonconfig-with-filedelete.xml,42,108,olafhartong/sysmon-modular,True
12.93,,0.0,0.586,1.0,0.344,803,2509,Xml,sysmonconfig-with-filedelete.xml,43,108,olafhartong/sysmon-modular,True
12.64,,0.0,0.6126,1.0,0.2771,803,2499,Xml,sysmonconfig-with-filedelete.xml,44,108,olafhartong/sysmon-modular,True
12.58,,0.0,0.6846,1.0,0.4184,842,2625,Xml,sysmonconfig-with-filedelete.xml,45,108,olafhartong/sysmon-modular,True
12.87,,0.0,0.5499,1.0,0.1773,825,2553,Xml,sysmonconfig-with-filedelete.xml,46,108,olafhartong/sysmon-modular,True
12.25,,0.0,0.6498,1.0,0.1439,846,2632,Xml,sysmonconfig-with-filedelete.xml,47,108,olafhartong/sysmon-modular,True
13.1,,0.0,0.5259,1.0,0.2448,807,2530,Xml,sysmonconfig-with-filedelete.xml,48,108,olafhartong/sysmon-modular,True
12.96,,0.0,0.5351,1.0,0.1981,809,2526,Xml,sysmonconfig-with-filedelete.xml,49,108,olafhartong/sysmon-modular,True
12.58,,0.0,0.6057,1.0,0.1864,836,2613,Xml,sysmonconfig-with-filedelete.xml,50,108,olafhartong/sysmon-modular,True
13.33,,0.0,0.4943,1.0,0.2408,824,2573,Xml,sysmonconfig-with-filedelete.xml,51,108,olafhartong/sysmon-modular,True
12.21,,0.0,0.7099,1.0,0.3242,829,2601,Xml,sysmonconfig-with-filedelete.xml,52,108,olafhartong/sysmon-modular,True
